2015-08-15 00:02:00,5,49,25.8,79,17.6,1016.9,2.4,8.2,292,348.3,0
2015-08-15 00:07:00,5,49,25.7,79,17.6,1016.9,2.4,8.2,292,348.3,0
2015-08-15 00:12:00,5,49,25.7,79,17.6,1016.8,3.1,6.8,315,348.3,0
2015-08-15 00:17:00,5,50,25.7,80,17.6,1016.6,3.4,6.8,292,348.3,0
2015-08-15 00:22:00,5,49,25.7,80,17.6,1016.7,4.1,7.5,315,348.3,0
2015-08-15 00:27:00,5,50,25.7,80,17.6,1016.6,2.7,7.5,225,348.3,0
2015-08-15 00:32:00,5,50,25.7,81,17.6,1016.8,2.7,7.5,90,348.3,0
2015-08-15 00:37:00,5,50,25.7,81,17.6,1016.9,1.4,4.8,360,348.3,0
2015-08-15 00:42:00,5,50,25.6,81,17.6,1016.9,3.7,6.1,292,348.3,0
2015-08-15 00:47:00,5,50,25.6,81,17.6,1017.0,3.4,6.1,360,348.3,0
2015-08-15 00:52:00,5,50,25.6,81,17.7,1016.8,3.7,6.5,315,348.3,0
2015-08-15 00:57:00,5,50,25.6,81,17.7,1017.1,2.4,6.5,360,348.3,0
2015-08-15 01:02:00,5,50,25.6,81,17.7,1016.9,3.1,6.5,315,348.3,0
2015-08-15 01:07:00,5,50,25.6,81,17.7,1016.9,3.1,5.1,315,348.3,0
2015-08-15 01:12:00,5,51,25.5,82,17.8,1016.8,3.1,6.8,360,348.3,0
2015-08-15 01:17:00,5,51,25.5,82,17.8,1016.8,2.4,6.8,315,348.3,0
2015-08-15 01:22:00,5,51,25.5,82,17.8,1016.6,2.0,6.8,270,348.3,0
2015-08-15 01:27:00,5,51,25.5,82,17.8,1016.7,2.4,4.1,315,348.3,0
2015-08-15 01:32:00,5,51,25.5,83,17.8,1016.3,3.4,5.1,315,348.3,0
2015-08-15 01:37:00,5,51,25.5,83,17.8,1016.5,3.4,6.1,360,348.3,0
2015-08-15 01:42:00,5,51,25.5,83,17.8,1016.3,3.1,6.1,270,348.3,0
2015-08-15 01:47:00,5,51,25.5,83,17.8,1016.3,3.1,6.1,338,348.3,0
2015-08-15 01:52:00,5,51,25.4,83,17.8,1016.2,3.7,5.4,315,348.3,0
2015-08-15 01:57:00,5,51,25.4,83,17.8,1016.2,3.4,5.4,360,348.3,0
2015-08-15 02:02:00,5,51,25.4,83,17.8,1015.8,2.7,5.4,292,348.3,0
2015-08-15 02:07:00,5,51,25.4,83,17.8,1015.8,2.7,5.4,292,348.3,0
2015-08-15 02:12:00,5,52,25.4,84,17.9,1015.9,4.8,7.5,292,348.3,0
2015-08-15 02:17:00,5,52,25.4,83,17.9,1015.6,3.4,7.5,315,348.3,0
2015-08-15 02:22:00,5,51,25.4,84,18.0,1015.7,4.1,7.5,360,348.3,0
2015-08-15 02:27:00,5,52,25.4,83,18.0,1015.6,4.4,6.8,315,348.3,0
2015-08-15 02:32:00,5,52,25.3,83,18.0,1015.4,2.7,6.8,315,348.3,0
2015-08-15 02:37:00,5,52,25.3,83,18.0,1015.4,3.4,6.8,360,348.3,0
2015-08-15 02:42:00,5,52,25.3,83,18.1,1015.4,4.1,6.8,90,348.3,0
2015-08-15 02:47:00,5,52,25.3,83,18.1,1015.3,3.1,6.8,315,348.3,0
2015-08-15 02:52:00,5,52,25.3,83,18.1,1015.3,5.4,9.2,315,348.3,0
2015-08-15 02:57:00,5,52,25.3,83,18.1,1015.4,2.4,9.2,360,348.3,0
2015-08-15 03:02:00,5,52,25.3,83,18.2,1015.5,4.4,9.2,315,348.3,0
2015-08-15 03:07:00,5,52,25.2,83,18.2,1015.3,4.4,7.1,315,348.3,0
2015-08-15 03:12:00,5,52,25.2,83,18.2,1015.5,3.7,7.8,315,348.3,0
2015-08-15 03:17:00,5,52,25.2,84,18.2,1015.3,5.1,8.5,360,348.3,0
2015-08-15 03:22:00,5,52,25.2,84,18.2,1015.0,3.1,8.5,315,348.3,0
2015-08-15 03:27:00,5,52,25.2,84,18.2,1015.1,3.7,8.5,315,348.3,0
2015-08-15 03:32:00,5,52,25.2,84,18.2,1015.1,3.1,6.5,315,348.3,0
2015-08-15 03:37:00,5,52,25.2,84,18.2,1015.1,2.0,6.5,270,348.3,0
2015-08-15 03:42:00,5,52,25.2,84,18.2,1015.0,3.4,6.8,315,348.3,0
2015-08-15 03:47:00,5,53,25.1,85,18.2,1015.0,3.4,6.8,292,348.3,0
2015-08-15 03:52:00,5,53,25.1,85,18.2,1014.9,2.7,6.8,315,348.3,0
2015-08-15 03:57:00,5,53,25.1,85,18.2,1014.9,2.4,6.5,360,348.3,0
2015-08-15 04:02:00,5,53,25.1,85,18.2,1014.8,3.1,5.1,315,348.3,0
2015-08-15 04:07:00,5,53,25.1,85,18.2,1014.7,3.1,4.8,315,348.3,0
2015-08-15 04:12:00,5,53,25.1,85,18.2,1014.7,3.4,6.1,315,348.3,0
2015-08-15 04:17:00,5,53,25.1,85,18.2,1014.5,4.8,7.8,360,348.3,0
2015-08-15 04:22:00,5,53,25.1,86,18.2,1014.6,4.1,7.8,360,348.3,0
2015-08-15 04:27:00,5,53,25.0,86,18.2,1014.4,4.8,7.8,360,348.3,0
2015-08-15 04:32:00,5,53,25.0,86,18.2,1014.4,2.4,6.5,315,348.3,0
2015-08-15 04:37:00,5,53,25.0,86,18.2,1014.2,4.1,6.5,360,348.3,0
2015-08-15 04:42:00,5,53,25.0,86,18.1,1014.2,3.1,5.8,315,348.3,0
2015-08-15 04:47:00,5,53,25.0,86,18.1,1014.1,2.7,5.8,315,348.3,0
2015-08-15 04:52:00,5,53,25.0,86,18.2,1014.0,4.4,6.8,360,348.3,0
2015-08-15 04:57:00,5,53,25.0,86,18.2,1014.1,4.1,6.8,315,348.3,0
2015-08-15 05:02:00,5,53,25.0,86,18.3,1014.0,2.4,6.8,90,348.3,0
